"","V1","V2"
"9423",736202.875,43.8
"9424",736202.885416667,43.41
"9425",736202.895833333,42.37
"9426",736202.90625,40.75
"9427",736202.916666667,40.63
"9428",736202.927083333,39.17
"9429",736202.9375,37.65
"9430",736202.947916667,36.25
"9431",736202.958333333,33.45
"9432",736202.96875,31.43
"9433",736202.979166667,29.68
"9434",736202.989583333,28.56
"9435",736203,27.87
"9436",736203.010416667,27.71
"9437",736203.020833333,28.24
"9438",736203.03125,28.45
"9439",736203.041666667,28.99
"9440",736203.052083333,28.27
"9441",736203.0625,27.44
"9442",736203.072916667,26.75
"9443",736203.083333333,25.82
"9444",736203.09375,25.34
"9445",736203.104166667,24.99
"9446",736203.114583333,25.01
"9447",736203.125,24.58
"9448",736203.135416667,24.63
"9449",736203.145833333,24.6
"9450",736203.15625,24.33
"9451",736203.166666667,24.64
"9452",736203.177083333,24.82
"9453",736203.1875,24.51
"9454",736203.197916667,24.57
"9455",736203.208333333,24.07
"9456",736203.21875,24.2
"9457",736203.229166667,24.47
"9458",736203.239583333,24.46
"9459",736203.25,24.53
"9460",736203.260416667,23.99
"9461",736203.270833333,23.72
"9462",736203.28125,23.68
"9463",736203.291666667,24.6
"9464",736203.302083333,24.36
"9465",736203.3125,23.44
"9466",736203.322916667,24.25
"9467",736203.333333333,23.49
"9468",736203.34375,23.46
"9469",736203.354166667,23.27
"9470",736203.364583333,22.41
"9471",736203.375,22.57
"9472",736203.385416667,22.01
"9473",736203.395833333,21.33
"9474",736203.40625,21.23
"9475",736203.416666667,20.69
"9476",736203.427083333,20.54
"9477",736203.4375,19.48
"9478",736203.447916667,19.69
"9479",736203.458333333,19.15
"9480",736203.46875,18.48
"9481",736203.479166667,18.34
"9482",736203.489583333,18
"9483",736203.5,17.68
"9484",736203.510416667,17.35
"9485",736203.520833333,17.05
"9486",736203.53125,16.75
"9487",736203.541666667,16.3
"9488",736203.552083333,15.94
"9489",736203.5625,15.45
"9490",736203.572916667,15.5
"9491",736203.583333333,15.57
"9492",736203.59375,14.88
"9493",736203.604166667,14.7
"9494",736203.614583333,14.38
"9495",736203.625,13.03
"9496",736203.635416667,13.86
"9497",736203.645833333,12.57
"9498",736203.65625,11.98
"9499",736203.666666667,11.96
"9500",736203.677083333,11.34
"9501",736203.6875,11.68
"9502",736203.697916667,11.23
"9503",736203.708333333,11.03
"9504",736203.71875,10.92
"9505",736203.729166667,10.3
"9506",736203.739583333,10.7
"9507",736203.75,10.11
"9508",736203.760416667,10.3
"9509",736203.770833333,10.46
"9510",736203.78125,9.86
"9511",736203.791666667,9.83
"9512",736203.802083333,9.47
"9513",736203.8125,9.5
"9514",736203.822916667,9.23
"9515",736203.833333333,8.76
"9516",736203.84375,8.75
"9517",736203.854166667,8.63
"9518",736203.864583333,9.01
"9519",736203.875,9.03
"9520",736203.885416667,9.06
"9521",736203.895833333,9.13
"9522",736203.90625,9.18
"9523",736203.916666667,9.16
"9524",736203.927083333,9.52
"9525",736203.9375,9.55
"9526",736203.947916667,9.57
"9527",736203.958333333,9.71
"9528",736203.96875,9.42
"9529",736203.979166667,9.34
"9530",736203.989583333,9.35
"9531",736204,9.18
"9532",736204.010416667,9
"9533",736204.020833333,8.89
"9534",736204.03125,8.91
"9535",736204.041666667,8.77
"9536",736204.052083333,8.67
"9537",736204.0625,8.63
"9538",736204.072916667,8.63
"9539",736204.083333333,8.65
"9540",736204.09375,8.65
"9541",736204.104166667,8.66
"9542",736204.114583333,8.58
"9543",736204.125,8.66
"9544",736204.135416667,8.37
"9545",736204.145833333,8.73
"9546",736204.15625,8.58
"9547",736204.166666667,8.7
"9548",736204.177083333,8.79
"9549",736204.1875,8.87
"9550",736204.197916667,8.92
"9551",736204.208333333,8.9
"9552",736204.21875,8.66
"9553",736204.229166667,8.66
"9554",736204.239583333,8.71
"9555",736204.25,8.69
"9556",736204.260416667,8.75
"9557",736204.270833333,8.86
"9558",736204.28125,8.96
"9559",736204.291666667,8.93
"9560",736204.302083333,8.84
"9561",736204.3125,8.8
"9562",736204.322916667,8.76
"9563",736204.333333333,8.95
"9564",736204.34375,8.97
"9565",736204.354166667,8.83
"9566",736204.364583333,8.77
"9567",736204.375,8.66
"9568",736204.385416667,8.79
"9569",736204.395833333,8.49
"9570",736204.40625,8.68
"9571",736204.416666667,8.63
"9572",736204.427083333,8.5
"9573",736204.4375,8.43
"9574",736204.447916667,8.59
"9575",736204.458333333,8.33
"9576",736204.46875,8.35
"9577",736204.479166667,8.05
"9578",736204.489583333,8.25
"9579",736204.5,8.41
"9580",736204.510416667,8.44
"9581",736204.520833333,7.99
"9582",736204.53125,8.02
"9583",736204.541666667,7.91
"9584",736204.552083333,7.94
"9585",736204.5625,7.87
"9586",736204.572916667,7.84
"9587",736204.583333333,7.49
"9588",736204.59375,7.3
"9589",736204.604166667,7.42
"9590",736204.614583333,7.18
"9591",736204.625,7.02
"9592",736204.635416667,7.19
"9593",736204.645833333,7.12
"9594",736204.65625,7.01
"9595",736204.666666667,6.77
"9596",736204.677083333,6.77
"9597",736204.6875,6.75
"9598",736204.697916667,6.68
"9599",736204.708333333,6.8
"9600",736204.71875,6.57
"9601",736204.729166667,6.73
"9602",736204.739583333,6.72
"9603",736204.75,6.55
"9604",736204.760416667,6.67
"9605",736204.770833333,6.5
"9606",736204.78125,6.58
"9607",736204.791666667,6.58
"9608",736204.802083333,6.7
"9609",736204.8125,6.66
"9610",736204.822916667,6.6
"9611",736204.833333333,6.65
"9612",736204.84375,6.86
"9613",736204.854166667,6.68
"9614",736204.864583333,6.56
"9615",736204.875,6.46
"9616",736204.885416667,6.38
"9617",736204.895833333,6.53
"9618",736204.90625,6.58
"9619",736204.916666667,6.41
"9620",736204.927083333,6.51
"9621",736204.9375,6.31
"9622",736204.947916667,6.37
"9623",736204.958333333,6.45
"9624",736204.96875,6.23
"9625",736204.979166667,6.28
"9626",736204.989583333,6.39
"9627",736205,6.18
"9628",736205.010416667,6.31
"9629",736205.020833333,6.12
"9630",736205.03125,6.07
"9631",736205.041666667,6.03
"9632",736205.052083333,6.17
"9633",736205.0625,6.03
"9634",736205.072916667,6.05
"9635",736205.083333333,6.06
"9636",736205.09375,6.23
"9637",736205.104166667,6.19
"9638",736205.114583333,6.24
"9639",736205.125,6.09
"9640",736205.135416667,6.08
"9641",736205.145833333,6.05
"9642",736205.15625,6.09
"9643",736205.166666667,6
"9644",736205.177083333,5.98
"9645",736205.1875,6.06
"9646",736205.197916667,6.01
"9647",736205.208333333,5.87
"9648",736205.21875,5.93
"9649",736205.229166667,5.92
"9650",736205.239583333,5.93
"9651",736205.25,5.77
"9652",736205.260416667,5.98
"9653",736205.270833333,5.8
"9654",736205.28125,5.87
"9655",736205.291666667,5.95
"9656",736205.302083333,5.85
"9657",736205.3125,6.03
"9658",736205.322916667,5.82
"9659",736205.333333333,5.92
"9660",736205.34375,5.79
"9661",736205.354166667,5.79
"9662",736205.364583333,5.94
"9663",736205.375,6.02
"9664",736205.385416667,5.89
"9665",736205.395833333,5.84
"9666",736205.40625,5.78
"9667",736205.416666667,5.94
"9668",736205.427083333,5.89
"9669",736205.4375,5.89
"9670",736205.447916667,6.04
"9671",736205.458333333,5.92
"9672",736205.46875,5.94
"9673",736205.479166667,5.81
"9674",736205.489583333,6.09
"9675",736205.5,6.05
"9676",736205.510416667,6.01
"9677",736205.520833333,6.11
"9678",736205.53125,6.17
"9679",736205.541666667,6.31
"9680",736205.552083333,5.96
"9681",736205.5625,5.98
"9682",736205.572916667,6
"9683",736205.583333333,5.98
"9684",736205.59375,6.01
"9685",736205.604166667,6.03
"9686",736205.614583333,5.68
"9687",736205.625,5.7
"9688",736205.635416667,5.61
"9689",736205.645833333,5.44
"9690",736205.65625,5.43
"9691",736205.666666667,5.48
"9692",736205.677083333,5.6
"9693",736205.6875,5.5
"9694",736205.697916667,5.4
"9695",736205.708333333,5.51
"9696",736205.71875,5.49
"9697",736205.729166667,5.52
"9698",736205.739583333,5.43
"9699",736205.75,5.4
"9700",736205.760416667,5.32
"9701",736205.770833333,5.6
"9702",736205.78125,5.47
"9703",736205.791666667,5.38
"9704",736205.802083333,5.54
"9705",736205.8125,5.46
"9706",736205.822916667,5.25
"9707",736205.833333333,5.34
"9708",736205.84375,5.41
"9709",736205.854166667,5.52
"9710",736205.864583333,5.37
"9711",736205.875,5.08
"9712",736205.885416667,5.26
"9713",736205.895833333,5.25
"9714",736205.90625,5.11
"9715",736205.916666667,5.33
"9716",736205.927083333,5.97
"9717",736205.9375,5.29
"9718",736205.947916667,5.27
"9719",736205.958333333,5.13
"9720",736205.96875,5.34
"9721",736205.979166667,5.29
"9722",736205.989583333,5.14
"9723",736206,5.24
"9724",736206.010416667,5.29
"9725",736206.020833333,5.43
"9726",736206.03125,5.39
"9727",736206.041666667,5.47
"9728",736206.052083333,5.35
"9729",736206.0625,5.28
"9730",736206.072916667,5.42
"9731",736206.083333333,5.39
"9732",736206.09375,5.33
"9733",736206.104166667,5.21
"9734",736206.114583333,5.34
"9735",736206.125,5.28
"9736",736206.135416667,5.4
"9737",736206.145833333,5.19
"9738",736206.15625,5.23
"9739",736206.166666667,5.44
"9740",736206.177083333,5.14
"9741",736206.1875,5.11
"9742",736206.197916667,5.28
"9743",736206.208333333,5.26
"9744",736206.21875,5.16
"9745",736206.229166667,5.26
"9746",736206.239583333,5.44
"9747",736206.25,5.32
"9748",736206.260416667,5.28
"9749",736206.270833333,5.24
"9750",736206.28125,5.21
"9751",736206.291666667,5.22
"9752",736206.302083333,5.41
"9753",736206.3125,5.29
"9754",736206.322916667,5.41
"9755",736206.333333333,5.28
"9756",736206.34375,5.29
"9757",736206.354166667,5.16
"9758",736206.364583333,5.35
"9759",736206.375,5.27
"9760",736206.385416667,5.39
"9761",736206.395833333,5.38
"9762",736206.40625,5.29
"9763",736206.416666667,5.38
"9764",736206.427083333,5.25
"9765",736206.4375,5.3
"9766",736206.447916667,5.26
"9767",736206.458333333,5.54
"9768",736206.46875,5.47
"9769",736206.479166667,5.36
"9770",736206.489583333,5.49
"9771",736206.5,5.25
"9772",736206.510416667,5.46
"9773",736206.520833333,5.28
"9774",736206.53125,5.39
"9775",736206.541666667,5.46
"9776",736206.552083333,5.54
"9777",736206.5625,5.4
"9778",736206.572916667,5.47
"9779",736206.583333333,5.42
"9780",736206.59375,5.51
"9781",736206.604166667,5.36
"9782",736206.614583333,5.2
"9783",736206.625,5.15
"9784",736206.635416667,5.31
"9785",736206.645833333,5.14
"9786",736206.65625,5.17
"9787",736206.666666667,5.14
"9788",736206.677083333,5.14
"9789",736206.6875,5.18
"9790",736206.697916667,5.3
"9791",736206.708333333,5.05
"9792",736206.71875,5.17
"9793",736206.729166667,5.1
"9794",736206.739583333,5.11
"9795",736206.75,5.13
"9796",736206.760416667,5.06
"9797",736206.770833333,5.37
"9798",736206.78125,5.23
"9799",736206.791666667,4.95
"9800",736206.802083333,5.17
"9801",736206.8125,4.94
"9802",736206.822916667,5.15
"9803",736206.833333333,5
"9804",736206.84375,5.2
"9805",736206.854166667,5.26
"9806",736206.864583333,5.28
"9807",736206.875,4.89
"9808",736206.885416667,4.96
"9809",736206.895833333,4.84
"9810",736206.90625,5.11
"9811",736206.916666667,5.21
"9812",736206.927083333,5.17
"9813",736206.9375,5.09
"9814",736206.947916667,5.06
"9815",736206.958333333,5.06
"9816",736206.96875,5.12
"9817",736206.979166667,5.23
"9818",736206.989583333,5.26
"9819",736207,5.22
"9820",736207.010416667,5.27
"9821",736207.020833333,5.2
"9822",736207.03125,5.14
"9823",736207.041666667,5.11
"9824",736207.052083333,5.04
"9825",736207.0625,5.09
"9826",736207.072916667,4.94
"9827",736207.083333333,5.14
"9828",736207.09375,4.88
"9829",736207.104166667,5.16
"9830",736207.114583333,5.07
"9831",736207.125,4.97
"9832",736207.135416667,4.99
"9833",736207.145833333,5.03
"9834",736207.15625,5.05
"9835",736207.166666667,4.98
"9836",736207.177083333,4.94
"9837",736207.1875,5.06
"9838",736207.197916667,4.86
"9839",736207.208333333,4.87
"9840",736207.21875,4.87
"9841",736207.229166667,4.91
"9842",736207.239583333,4.92
"9843",736207.25,5.03
"9844",736207.260416667,4.94
"9845",736207.270833333,5.08
"9846",736207.28125,4.9
"9847",736207.291666667,4.85
"9848",736207.302083333,5
"9849",736207.3125,5.03
"9850",736207.322916667,4.97
"9851",736207.333333333,5.06
"9852",736207.34375,4.92
"9853",736207.354166667,5
"9854",736207.364583333,5.01
"9855",736207.375,5.04
"9856",736207.385416667,4.9
"9857",736207.395833333,4.83
"9858",736207.40625,5.01
"9859",736207.416666667,4.94
"9860",736207.427083333,5.07
"9861",736207.4375,4.99
"9862",736207.447916667,5.04
"9863",736207.458333333,4.86
"9864",736207.46875,5.03
"9865",736207.479166667,4.97
"9866",736207.489583333,5.1
"9867",736207.5,5.05
"9868",736207.510416667,5
"9869",736207.520833333,5.18
"9870",736207.53125,5.08
"9871",736207.541666667,5.11
"9872",736207.552083333,5.03
"9873",736207.5625,5.1
"9874",736207.572916667,5.28
"9875",736207.583333333,5.07
"9876",736207.59375,5.12
"9877",736207.604166667,4.96
"9878",736207.614583333,4.92
"9879",736207.625,5.08
"9880",736207.635416667,5.2
"9881",736207.645833333,5.02
"9882",736207.65625,4.92
"9883",736207.666666667,4.93
"9884",736207.677083333,5.02
"9885",736207.6875,5.07
"9886",736207.697916667,4.93
"9887",736207.708333333,4.84
"9888",736207.71875,4.85
"9889",736207.729166667,4.75
"9890",736207.739583333,4.79
"9891",736207.75,4.74
"9892",736207.760416667,4.86
"9893",736207.770833333,4.65
"9894",736207.78125,4.97
"9895",736207.791666667,4.77
"9896",736207.802083333,4.87
"9897",736207.8125,4.77
"9898",736207.822916667,4.75
"9899",736207.833333333,4.68
"9900",736207.84375,4.74
"9901",736207.854166667,4.82
"9902",736207.864583333,4.97
"9903",736207.875,4.86
"9904",736207.885416667,4.8
"9905",736207.895833333,4.63
"9906",736207.90625,4.7
"9907",736207.916666667,5.08
"9908",736207.927083333,4.8
"9909",736207.9375,4.76
"9910",736207.947916667,4.82
"9911",736207.958333333,4.82
"9912",736207.96875,4.86
"9913",736207.979166667,4.73
"9914",736207.989583333,4.85
"9915",736208,4.82
"9916",736208.010416667,4.83
"9917",736208.020833333,4.75
"9918",736208.03125,4.69
"9919",736208.041666667,4.76
"9920",736208.052083333,4.88
"9921",736208.0625,4.62
"9922",736208.072916667,4.68
"9923",736208.083333333,4.73
"9924",736208.09375,4.74
"9925",736208.104166667,4.66
"9926",736208.114583333,4.64
"9927",736208.125,4.73
"9928",736208.135416667,4.61
"9929",736208.145833333,4.7
"9930",736208.15625,4.75
"9931",736208.166666667,4.78
"9932",736208.177083333,4.76
"9933",736208.1875,4.78
"9934",736208.197916667,4.84
"9935",736208.208333333,4.87
"9936",736208.21875,4.88
"9937",736208.229166667,4.93
"9938",736208.239583333,4.8
"9939",736208.25,4.91
"9940",736208.260416667,4.9
"9941",736208.270833333,4.84
"9942",736208.28125,4.94
"9943",736208.291666667,4.88
"9944",736208.302083333,5
"9945",736208.3125,5.09
"9946",736208.322916667,5.14
"9947",736208.333333333,5.05
"9948",736208.34375,4.97
"9949",736208.354166667,5.1
"9950",736208.364583333,5.11
"9951",736208.375,5.05
"9952",736208.385416667,4.96
"9953",736208.395833333,4.91
"9954",736208.40625,4.86
"9955",736208.416666667,5.18
"9956",736208.427083333,4.98
"9957",736208.4375,5.13
"9958",736208.447916667,4.98
"9959",736208.458333333,5.09
"9960",736208.46875,5.06
"9961",736208.479166667,5.09
"9962",736208.489583333,5.03
"9963",736208.5,5.08
"9964",736208.510416667,5.02
"9965",736208.520833333,4.98
"9966",736208.53125,5.08
"9967",736208.541666667,5.03
"9968",736208.552083333,5.28
"9969",736208.5625,5.04
"9970",736208.572916667,5.1
"9971",736208.583333333,5.02
"9972",736208.59375,5.13
"9973",736208.604166667,4.86
"9974",736208.614583333,5.06
"9975",736208.625,5.13
"9976",736208.635416667,4.81
"9977",736208.645833333,4.86
"9978",736208.65625,4.95
"9979",736208.666666667,4.92
"9980",736208.677083333,4.87
"9981",736208.6875,4.85
"9982",736208.697916667,4.82
"9983",736208.708333333,4.82
"9984",736208.71875,4.55
"9985",736208.729166667,4.72
"9986",736208.739583333,4.76
"9987",736208.75,4.49
"9988",736208.760416667,4.9
"9989",736208.770833333,4.79
"9990",736208.78125,4.44
"9991",736208.791666667,4.53
"9992",736208.802083333,4.67
"9993",736208.8125,4.54
"9994",736208.822916667,4.9
"9995",736208.833333333,4.75
"9996",736208.84375,4.77
"9997",736208.854166667,4.84
"9998",736208.864583333,4.76
"9999",736208.875,4.6
"10000",736208.885416667,4.64
"10001",736208.895833333,4.8
"10002",736208.90625,4.68
"10003",736208.916666667,4.67
"10004",736208.927083333,4.66
"10005",736208.9375,4.61
"10006",736208.947916667,4.63
"10007",736208.958333333,4.62
"10008",736208.96875,4.73
"10009",736208.979166667,4.59
"10010",736208.989583333,4.6
"10011",736209,4.7
"10012",736209.010416667,4.67
"10013",736209.020833333,4.54
"10014",736209.03125,4.64
"10015",736209.041666667,4.74
"10016",736209.052083333,4.69
"10017",736209.0625,4.65
"10018",736209.072916667,4.68
"10019",736209.083333333,4.74
"10020",736209.09375,4.69
"10021",736209.104166667,4.66
"10022",736209.114583333,4.83
"10023",736209.125,4.72
"10024",736209.135416667,4.68
"10025",736209.145833333,4.57
"10026",736209.15625,4.75
"10027",736209.166666667,4.53
"10028",736209.177083333,4.7
"10029",736209.1875,4.66
"10030",736209.197916667,4.76
"10031",736209.208333333,4.63
"10032",736209.21875,4.6
"10033",736209.229166667,4.65
"10034",736209.239583333,4.72
"10035",736209.25,4.63
"10036",736209.260416667,4.78
"10037",736209.270833333,4.54
"10038",736209.28125,4.62
"10039",736209.291666667,4.51
"10040",736209.302083333,4.48
"10041",736209.3125,4.57
"10042",736209.322916667,4.69
"10043",736209.333333333,4.66
"10044",736209.34375,4.72
"10045",736209.354166667,4.62
"10046",736209.364583333,4.72
"10047",736209.375,4.66
"10048",736209.385416667,4.56
"10049",736209.395833333,4.64
"10050",736209.40625,4.74
"10051",736209.416666667,4.69
"10052",736209.427083333,4.64
"10053",736209.4375,4.64
"10054",736209.447916667,4.86
"10055",736209.458333333,4.63
"10056",736209.46875,4.78
"10057",736209.479166667,4.6
"10058",736209.489583333,4.74
"10059",736209.5,4.71
"10060",736209.510416667,4.72
"10061",736209.520833333,4.6
"10062",736209.53125,4.77
"10063",736209.541666667,4.8
"10064",736209.552083333,4.73
"10065",736209.5625,4.58
"10066",736209.572916667,4.7
"10067",736209.583333333,4.72
"10068",736209.59375,4.75
"10069",736209.604166667,4.73
"10070",736209.614583333,4.67
"10071",736209.625,4.63
"10072",736209.635416667,4.55
"10073",736209.645833333,4.52
"10074",736209.65625,4.55
"10075",736209.666666667,4.39
"10076",736209.677083333,4.55
"10077",736209.6875,4.65
"10078",736209.697916667,4.46
"10079",736209.708333333,4.55
"10080",736209.71875,4.4
"10081",736209.729166667,4.49
"10082",736209.739583333,4.49
"10083",736209.75,4.5
"10084",736209.760416667,4.42
"10085",736209.770833333,4.41
"10086",736209.78125,4.39
"10087",736209.791666667,4.45
"10088",736209.802083333,4.52
"10089",736209.8125,4.35
"10090",736209.822916667,4.37
